S_No,INV_NO,INV_MONTH,INV_TYPE,CUSTOMER_NUMBER,CUSTOMER_NAME,ORDER_NUMBER,ORDER_TYPE,UNIT_CD,INV_VALUE,SALESREP,PROD_CODE,PROD_GROUP,PRICE_LIST,YY_MM,SAL_COM_NEW,SAL_COM_PER,SAL_COM_VL,SAL_COM_SSIL
4226,1112401738,Feb-25,U11-Machine-Domestic,426166,FINETEX INDUSTRIES PRIVATE LIMITED,110011454,TMD Machines Domestic UN1,11,2106300,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,84252,4,63189,21063
4227,1112401732,Feb-25,U11-Machine-Domestic,422163,ARVIND LIMITED (DENIM DIVISION),110011433,TMD Machines Domestic UN1,11,3411300,No Sales Credit,255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,136452,4,102339,34113
4228,1112401726,Feb-25,U11-Machine-Domestic,467197,ARAMS TEXTILES PVT. LTD.,110011327,TMD Machines Domestic UN1,11,3351200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4229,1212401921,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,880300,"TMD-Chandigarh-VL, SalesMgr",156,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,35212,4,26409,8803
4230,1212401881,Feb-25,U12-Machine-Domestic,440106,SWARAJ SUITING LIMITED,210011558,TMD Machines Domestic UN2,12,14416040,"TMD-Indore-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,432481.2,3,324360.9,108120.3
4231,1112401700,Feb-25,U11-Machine-Domestic,467145,Ratnakar Spinners India Private Limited,110010522,TMD Machines Domestic UN1,11,1469000,"TMD-Indore-VL, SalesEngnr",380,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,58760,4,44070,14690
4232,1112401694,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,95908,4,71931,23977
4233,1112401692,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010566,TMD Machines Domestic UN1,11,1329700,"TMD-Indore-VL, SalesEngnr",380,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,53188,4,39891,13297
4234,1112401690,Feb-25,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,3288600,"TMD-Chandigarh D-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,131544,4,98658,32886
4235,1112401683,Feb-25,U11-Machine-Domestic,440113,SHREE BALAJI SAHAKARI SOOT GIRNI LIMITED -DEULGAON,110011098,TMD Machines Domestic UN1,11,3266600,"TMD-Nagpur-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,130664,4,97998,32666
4236,1112401680,Feb-25,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,3288600,"TMD-Chandigarh D-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,131544,4,98658,32886
4237,1112401674,Feb-25,U11-Machine-Domestic,467168,SUAM OVERSEAS PVT LTD,110011445,TMD Machines Domestic UN1,11,3351200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4238,1112401676,Feb-25,U11-Machine-Domestic,470382,SJLT TEXTILE P. LTD UNIT III,110011406,TMD Machines Domestic UN1,11,3337000,"TMD-Madurai-VL, SalesEngnr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,133480,4,100110,33370
4239,1212401865,Feb-25,U12-Machine-Domestic,467199,SHREE RAGHUPATI COTTEX,210012642,TMD Machines Domestic UN2,12,62100,"TMD-Indore-VL, SalesEngnr",187,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2484,4,1863,621
4240,1212401863,Feb-25,U12-Machine-Domestic,467199,SHREE RAGHUPATI COTTEX,210012642,TMD Machines Domestic UN2,12,140700,"TMD-Indore-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5628,4,4221,1407
4241,1212401856,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,53742,3,40306.5,13435.5
4242,1112401661,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,95908,4,71931,23977
4243,1212401851,Feb-25,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,92500,"TMD-Madurai-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4244,1112401648,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4245,1212401839,Feb-25,U12-Machine-Domestic,445009,"INDO COUNT INDUSTRIES LTD.,",210012622,TMD Machines Domestic UN2,12,1864800,"TMD-Kolhapur-VL, SalesEngnr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,55944,3,41958,13986
4246,1212401836,Feb-25,U12-Machine-Domestic,426231,M V COTTEX,210012398,TMD Machines Domestic UN2,12,140700,"TMD-Delhi-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5628,4,4221,1407
4247,1112401640,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4248,1112401636,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,3205600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,128224,4,96168,32056
4249,1212401812,Feb-25,U12-Machine-Domestic,473977,SCM GARMENTS PRIVATE LIMITED,210012585,TMD Machines Domestic UN2,12,92500,"TMD-Coimbatore ND-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4250,1212401810,Feb-25,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,10613980,"TMD-Madurai-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,318419.4,3,238814.55,79604.85
4251,1112401635,Feb-25,U11-Machine-Domestic,424275,APL Corporation Private Limited,110011444,TMD Machines Domestic UN1,11,3351200,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4252,1212401808,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,140700,"TMD-Ahmedabad-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5628,4,4221,1407
4253,1212401806,Feb-25,U12-Machine-Domestic,431021,RAMDAS ATHAVALE MAGASWARGIA KAPUS UTPA SHETKARI SA,210012137,TMD Machines Domestic UN2,12,14416040,"TMD-Nagpur-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,432481.2,3,324360.9,108120.3
4254,1212401801,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,52800,No Sales Credit,49,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2112,4,1584,528
4255,1212401800,Feb-25,U12-Machine-Domestic,426231,M V COTTEX,210012398,TMD Machines Domestic UN2,12,92500,"TMD-Delhi-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4256,1112401627,Feb-25,U11-Machine-Domestic,428066,VARDHMAN POLYTEX LIMITED,110011448,TMD Machines Domestic UN1,11,5441000,"TMD-Chandigarh-VL, SalesMgr",549,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,163230,3,122422.5,40807.5
4257,1212401788,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4258,1212401779,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,139100,"TMD-Chandigarh-VL, SalesMgr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5564,4,4173,1391
4259,1212401746,Feb-25,U12-Machine-Domestic,470421,LUCKY WEAVESS INDIA P LTD,210012627,TMD Machines Domestic UN2,12,105100,"TMD-Salem-VL, Sales Engr.",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4204,4,3153,1051
4260,1212401745,Feb-25,U12-Machine-Domestic,470421,LUCKY WEAVESS INDIA P LTD,210012627,TMD Machines Domestic UN2,12,105100,"TMD-Salem-VL, Sales Engr.",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4204,4,3153,1051
4261,1212401943,Feb-25,U12-Machine-Domestic,422164,INDOSPUN YARN PRIVATE LIMITED,210011649,TMD Machines Domestic UN2,12,1618600,"TMD-Ahmedabad-VL, SalesEngnr",157,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,64744,4,48558,16186
4262,1112401742,Feb-25,U11-Machine-Domestic,467197,ARAMS TEXTILES PVT. LTD.,110011327,TMD Machines Domestic UN1,11,3351200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4263,1112401729,Feb-25,U11-Machine-Domestic,471982,"VINDHYA SPINNING MILLS P LTD.,",110011423,TMD Machines Domestic UN1,11,4843900,"TMD-Madurai-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,193756,4,145317,48439
4264,1112401747,Feb-25,U11-Machine-Domestic,467145,Ratnakar Spinners India Private Limited,110010522,TMD Machines Domestic UN1,11,3288600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,131544,4,98658,32886
4265,1112401745,Feb-25,U11-Machine-Domestic,473022,"EVEREADY SPINNING MILLS LTD.,",110011341,TMD Machines Domestic UN1,11,6051000,"TMD-Madurai-VL, SalesEngnr",266,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,242040,4,181530,60510
4266,1212401912,Feb-25,U12-Machine-Domestic,424753,HIGHNESS COTTON INDUSTRIES,210012655,TMD Machines Domestic UN2,12,1449400,"TMD-Ahmedabad-VL, SalesEngnr",157,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,57976,4,43482,14494
4267,1212401895,Feb-25,U12-Machine-Domestic,467145,Ratnakar Spinners India Private Limited,210011429,TMD Machines Domestic UN2,12,9716114,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,291483.42,3,218612.57,72870.85
4268,1212401893,Feb-25,U12-Machine-Domestic,440001,"ANANT SPINNING MILLS,",210012442,TMD Machines Domestic UN2,12,9726200,"TMD-Indore-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,291786,3,218839.5,72946.5
4269,1212401930,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,7181188,"TMD-Chandigarh-VL, SalesMgr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,215435.64,3,161576.73,53858.91
4270,1212401926,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,7562738,"TMD-Chandigarh-VL, SalesMgr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,226882.14,3,170161.61,56720.53
4271,1212401924,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,7181188,"TMD-Chandigarh-VL, SalesMgr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,215435.64,3,161576.73,53858.91
4272,1212401901,Feb-25,U12-Machine-Domestic,440113,SHREE BALAJI SAHAKARI SOOT GIRNI LIMITED -DEULGAON,210012191,TMD Machines Domestic UN2,12,4403500,"TMD-Nagpur-VL, SalesEngnr",73,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,176140,4,132105,44035
4273,1112401709,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,1803000,"TMD-Chandigarh-VL, SalesMgr",380,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,72120,4,54090,18030
4274,1112401707,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,1803000,"TMD-Chandigarh-VL, SalesMgr",380,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,72120,4,54090,18030
4275,1112401704,Feb-25,U11-Machine-Domestic,467197,ARAMS TEXTILES PVT. LTD.,110011327,TMD Machines Domestic UN1,11,3664400,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,146576,4,109932,36644
4276,1112401699,Feb-25,U11-Machine-Domestic,467145,Ratnakar Spinners India Private Limited,110010522,TMD Machines Domestic UN1,11,5834100,"TMD-Indore-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,175023,3,131267.25,43755.75
4277,1112401698,Feb-25,U11-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,110010260,TMD Machines Domestic UN1,11,3398800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,135952,4,101964,33988
4278,1112401719,Feb-25,U11-Machine-Domestic,426166,FINETEX INDUSTRIES PRIVATE LIMITED,110011454,TMD Machines Domestic UN1,11,3449300,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,137972,4,103479,34493
4279,1112401682,Feb-25,U11-Machine-Domestic,467168,SUAM OVERSEAS PVT LTD,110011445,TMD Machines Domestic UN1,11,3351200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4280,1112401681,Feb-25,U11-Machine-Domestic,440113,SHREE BALAJI SAHAKARI SOOT GIRNI LIMITED -DEULGAON,110011098,TMD Machines Domestic UN1,11,3690100,"TMD-Nagpur-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,147604,4,110703,36901
4281,1212401877,Feb-25,U12-Machine-Domestic,470035,HINDUSTAN TEXTILES,210012663,TMD Machines Domestic UN2,12,62100,"TMD-Coimbatore Su-SSIL, SalesEngr",187,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2484,4,1863,621
4282,1212401874,Feb-25,U12-Machine-Domestic,471863,GANESH SPINTEX (P) LIMITED,210012662,TMD Machines Domestic UN2,12,7075732,"TMD-Coimbatore SU-VL, SalesEngnr",684,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,212271.96,3,159203.97,53067.99
4283,1112401731,Feb-25,U11-Machine-Domestic,472177,BIRIN SPINNING MILLS LTD,110010267,TMD Machines Domestic UN1,11,3352600,"TMD-Coimbatore ND-VL, SalesEngnr",259,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,134104,4,100578,33526
4284,1112401728,Feb-25,U11-Machine-Domestic,467145,Ratnakar Spinners India Private Limited,110010522,TMD Machines Domestic UN1,11,2432800,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,97312,4,72984,24328
4285,1212401916,Feb-25,U12-Machine-Domestic,464070,VARDHMAN SPINNING & GENERAL MILLS (UNIT-I),210012618,TMD Machines Domestic UN2,12,92500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4286,1212401923,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,7181188,"TMD-Chandigarh-VL, SalesMgr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,215435.64,3,161576.73,53858.91
4287,1212401899,Feb-25,U12-Machine-Domestic,440113,SHREE BALAJI SAHAKARI SOOT GIRNI LIMITED -DEULGAON,210012191,TMD Machines Domestic UN2,12,2321400,"TMD-Nagpur-VL, SalesEngnr",174,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,92856,4,69642,23214
4288,1112401706,Feb-25,U11-Machine-Domestic,440016,SUGOTA VENTURE (P) LIMITED,110011458,TMD Machines Domestic UN1,11,3351200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4289,1112401703,Feb-25,U11-Machine-Domestic,467197,ARAMS TEXTILES PVT. LTD.,110011327,TMD Machines Domestic UN1,11,3351200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4290,1112401697,Feb-25,U11-Machine-Domestic,428066,VARDHMAN POLYTEX LIMITED,110011448,TMD Machines Domestic UN1,11,3337000,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,133480,4,100110,33370
4291,1112401696,Feb-25,U11-Machine-Domestic,428066,VARDHMAN POLYTEX LIMITED,110011448,TMD Machines Domestic UN1,11,3337000,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,133480,4,100110,33370
4292,1112401689,Feb-25,U11-Machine-Domestic,467011,BANSWARA SYNTEX LTD,110010891,TMD Machines Domestic UN1,11,2871300,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,114852,4,86139,28713
4293,1112401720,Feb-25,U11-Machine-Domestic,443341,KRISHNA VERALA MAGASVARGIYA SAH.SOOT GIRNI LTD,110011457,TMD Machines Domestic UN1,11,2444200,"TMD-Kolhapur-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,97768,4,73326,24442
4294,1112401717,Feb-25,U11-Machine-Domestic,426207,RAGHBIR TEXTILE,110011026,TMD Machines Domestic UN1,11,2066200,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,82648,4,61986,20662
4295,1112401713,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4296,1212401878,Feb-25,U12-Machine-Domestic,478003,S D POLYTECH PRIVATE LIMITED,210010954,TMD Machines Domestic UN2,12,9123524,"TMD-Delhi-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,273705.72,3,205279.29,68426.43
4297,1212401876,Feb-25,U12-Machine-Domestic,470275,KOWSELYAA TEXTILE MILLS,210012667,TMD Machines Domestic UN2,12,704900,"TMD-Coimbatore Su-SSIL, SalesEngr",156,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,28196,4,21147,7049
4298,1112401670,Feb-25,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,2455400,"TMD-Chandigarh D-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,98216,4,73662,24554
4299,1112401656,Feb-25,U11-Machine-Domestic,428066,VARDHMAN POLYTEX LIMITED,110011440,TMD Machines Domestic UN1,11,3337000,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,133480,4,100110,33370
4300,1212401846,Feb-25,U12-Machine-Domestic,428059,"AURO SPINNING MILLS.,",210012440,TMD Machines Domestic UN2,12,61500,"TMD-Chandigarh-VL, SalesMgr",53,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2460,4,1845,615
4301,1112401651,Feb-25,U11-Machine-Domestic,472499,"PALANI VIJAY COTTSPIN (P) LTD.,",110011451,TMD Machines Domestic UN1,11,3361600,"TMD-Coimbatore ND-VL, SalesEngnr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134464,4,100848,33616
4302,1112401647,Feb-25,U11-Machine-Domestic,472499,"PALANI VIJAY COTTSPIN (P) LTD.,",110011451,TMD Machines Domestic UN1,11,3361600,"TMD-Coimbatore ND-VL, SalesEngnr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134464,4,100848,33616
4303,1212401818,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,62100,No Sales Credit,187,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2484,4,1863,621
4304,1212401817,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,62100,No Sales Credit,188,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2484,4,1863,621
4305,1212401830,Feb-25,U12-Machine-Domestic,467152,KANCHAN INDIA LIMITED,210012570,TMD Machines Domestic UN2,12,92500,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4306,1212401828,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,47500,No Sales Credit,53,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,1900,4,1425,475
4307,1212401827,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,105100,No Sales Credit,51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4204,4,3153,1051
4308,1212401823,Feb-25,U12-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),210012555,TMD Machines Domestic UN2,12,92500,"TMD-Ahmedabad-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4309,1212401811,Feb-25,U12-Machine-Domestic,470054,"ELLEN TEXTILES LTD.,",210012510,TMD Machines Domestic UN2,12,1488900,"TMD-Coimbatore Su-SSIL, SalesEngr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,44667,3,33500.25,11166.75
4310,1212401807,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,260000,"TMD-Ahmedabad-VL, SalesEngnr",60,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,10400,4,7800,2600
4311,1212401795,Feb-25,U12-Machine-Domestic,470381,SJLT SPINNING MILLS PRIVATE LIMITED - UNIT II,210012657,TMD Machines Domestic UN2,12,1775400,"TMD-Madurai-VL, SalesEngnr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,53262,3,39946.5,13315.5
4312,1112401619,Feb-25,U11-Machine-Domestic,426176,SATYAM SHREE OVERSEAS,110011462,TMD Machines Domestic UN1,11,3449300,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,137972,4,103479,34493
4313,1212401755,Feb-25,U12-Machine-Domestic,440094,GRASIM INDUSTRIES LIMITED,210012571,TMD Machines Domestic UN2,12,105100,"TMD-Indore-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4204,4,3153,1051
4314,1212401752,Feb-25,U12-Machine-Domestic,470421,LUCKY WEAVESS INDIA P LTD,210012627,TMD Machines Domestic UN2,12,140700,"TMD-Salem-VL, Sales Engr.",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5628,4,4221,1407
4315,1212401748,Feb-25,U12-Machine-Domestic,472527,"P.V. SPINNING MILL INDIA PVT LTD.,",210012580,TMD Machines Domestic UN2,12,140700,"TMD-Coimbatore ND-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5628,4,4221,1407
4316,1212401941,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,53742,3,40306.5,13435.5
4317,1212401934,Feb-25,U12-Machine-Domestic,440016,SUGOTA VENTURE (P) LIMITED,210012629,TMD Machines Domestic UN2,12,45500,"TMD-Indore-VL, SalesEngnr",48,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,1820,4,1365,455
4318,1212401933,Feb-25,U12-Machine-Domestic,404200,CHOWDARY SPINNERS PRIVATE LIMITED,210012626,TMD Machines Domestic UN2,12,10996550,"TMD-Hyderabad-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,329896.5,3,247422.38,82474.12
4319,1112401736,Feb-25,U11-Machine-Domestic,471958,VIKING TEXTILES P LTD,110011453,TMD Machines Domestic UN1,11,7221300,"TMD-Coimbatore Nr-SSIL, SalesEngr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,216639,3,162479.25,54159.75
4320,1112401724,Feb-25,U11-Machine-Domestic,443498,MANDESHI PRABODHANKAR MAGASWARGIYA SHAKARI SOOT GI,110010129,TMD Machines Domestic UN1,11,3956600,"TMD-Kolhapur-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,158264,4,118698,39566
